,name,best_loss_test,best_acc_test,best_loss_val,best_acc_val,best_acc_epochs,best_loss_epochs
0,income_group,0.44003440056732884,0.1465172137710168,0.44682420741280526,0.14731785428342675,0,0
1,high.educ_group,0.08081759597130829,0.8694955964771818,0.07798560015004191,0.8791032826261009,0,0
2,married,0.28508123881918035,0.2714171337069656,0.27350745342367644,0.3050440352281825,0,0
3,female,0.2780857498498799,0.5340272217774219,0.29749092242544034,0.5156124899919936,0,0
4,race.ethnicity,0.2391246004616193,0.19135308246597277,0.2441805006505204,0.16653322658126501,0,0
5,BMI_norm,4.60238346927542,80.91727131705365,4.649342129953963,81.74289431545236,0,0
6,age_norm,3.693216291783427,206.58878352682146,4.071943883231585,227.77391913530823,0,0
7,vol_norm,18.285107773718977,18.347334117293833,18.19377064151321,18.255681107385907,0,0
8,weight_norm,6.83160200035028,3715.7646116893516,6.898263923638911,3752.0248198558847,0,0
9,height_norm,2.2718274228758006,22.581666896016813,2.2080981191202964,21.94822107686149,0,0
10,nihtbx_fluidcomp_uncorrected_norm,4.949776618169536,3.712638861088871,4.849258312900321,3.637244170336269,0,0
11,nihtbx_cryst_uncorrected_norm,14.018621146917534,8.628445725330264,13.982673638911129,8.606319430544435,0,0
12,nihtbx_pattern_uncorrected_norm,12.589118951411129,11.329694224129303,12.409347008857086,11.167906981835468,0,0
13,nihtbx_picture_uncorrected_norm,2.274140992481485,2.086247904573659,2.369646498448759,2.173863309397518,0,0
14,nihtbx_list_uncorrected_norm,1.814173604508607,1.436539075010008,1.6787396714246396,1.3292965427029124,0,0
15,nihtbx_flanker_uncorrected_norm,2.3538490949009208,1.9367826292283827,2.343902270253703,1.9285993247723179,0,0
16,nihtbx_picvocab_uncorrected_norm,8.04712598203563,5.199806720376301,7.86343606134908,5.081111373473779,0,0
17,nihtbx_cardsort_uncorrected_norm,3.3426628021166933,2.8731082522267815,3.409400176391113,2.930471134720276,0,0
18,nihtbx_totalcomp_uncorrected_norm,0.9950677338745997,0.6157950774682246,1.0063108103670437,0.6227532318823809,0,0
19,nihtbx_reading_uncorrected_norm,20.029129553642914,14.719666358086469,20.172222152722178,14.824817666633306,0,0
