,name,best_loss_test,best_acc_test,best_loss_val,best_acc_val,best_acc_epochs,best_loss_epochs
0,income_group,0.32929808202030375,0.29063250600480384,0.3190190091526346,0.32906325060048036,0,0
1,race.ethnicity,0.20868965680356785,0.46036829463570855,0.19173457662614465,0.5100080064051241,0,0
2,married,0.18799914198937276,0.7077662129703763,0.18800555581183698,0.7013610888710968,0,0
3,high.educ_group,0.09171259126441779,0.8742994395516414,0.08515498922575561,0.8823058446757406,0,0
4,female,0.18184435243507305,0.46837469975980783,0.17098523789734912,0.4843875100080064,0,0
5,BMI_norm,11.73775504778823,206.3687074659728,11.559925283977181,203.24213120496398,0,0
6,age_norm,1.325523309272418,74.1462982886309,1.1834824304756304,66.20089821857486,0,0
7,vol_norm,2.0289628186924538,2.035865411078863,2.0576840378552843,2.064685342023619,0,0
8,weight_norm,9.796864835618495,5328.59807846277,9.777347659377503,5317.982385908727,0,0
9,height_norm,2.1399113431370096,21.27044760808647,2.0511651508706965,20.38831846727382,0,0
10,nihtbx_fluidcomp_uncorrected_norm,1.4250648565727582,1.0688873364316454,1.4213829071069355,1.0661255566953562,0,0
11,nihtbx_cryst_uncorrected_norm,2.5706807633606887,1.5822505660778623,2.584220501401121,1.5905853589121297,0,0
12,nihtbx_pattern_uncorrected_norm,2.8541460121221975,2.568615243757506,2.760125287730184,2.484001849917434,0,0
13,nihtbx_picture_uncorrected_norm,2.3734188522693156,2.17732389036229,2.4073074866142914,2.2084132149469577,0,0
14,nihtbx_list_uncorrected_norm,3.5589483305394314,2.818125007818755,3.7336861676841475,2.9564894102782224,0,0
15,nihtbx_flanker_uncorrected_norm,1.1807748933521818,0.9715597673451261,1.1280715979033227,0.9281946064664232,0,0
16,nihtbx_picvocab_uncorrected_norm,1.6763029564276422,1.0831752315915233,1.5895914974166834,1.0271449581540233,0,0
17,nihtbx_cardsort_uncorrected_norm,1.1672024142751702,1.0032419490279725,1.1362992737940352,0.9766793903873099,0,0
18,nihtbx_totalcomp_uncorrected_norm,3.026617387660128,1.8730148181044837,3.0895808443629904,1.9119791927291834,0,0
19,nihtbx_reading_uncorrected_norm,1.127677728119996,0.8287444408651922,1.1645878226018314,0.8558706340072058,0,0
