,name,best_loss_test,best_acc_test,best_loss_val,best_acc_val,best_acc_epochs,best_loss_epochs
0,high.educ_group,0.05798805304008832,0.8742994395516414,0.05543113079330652,0.8831064851881505,9,0
1,married,0.12712959674380128,0.7077662129703763,0.12907342475542935,0.7013610888710968,9,0
2,race.ethnicity,0.1575084530515037,0.5316253002401922,0.15081010120596477,0.5732586068855084,9,9
3,income_group,0.24329756774169337,0.29063250600480384,0.238571985518102,0.32826261008807045,9,9
4,female,0.0869531929254341,0.5340272217774219,0.08707145159486965,0.5156124899919936,9,8
5,BMI_norm,0.9308872879553642,16.366494758306644,0.8414733740117094,14.794463695956765,0,8
6,age_norm,1.0117825705877201,56.5964771817454,0.9828235635383307,54.976575010008006,0,2
7,vol_norm,0.9883676472427942,0.9917310801766414,0.9507213192428943,0.9539564268602382,0,8
8,weight_norm,0.9780333055506906,531.9604683746998,0.8905994913117994,484.4048238590873,0,4
9,height_norm,1.0857240479883907,10.791960912479984,1.0252079593362189,10.190437506255003,0,1
10,nihtbx_fluidcomp_uncorrected_norm,0.992863431370096,0.744729474986239,0.985454281393865,0.7391517217680394,0,9
11,nihtbx_cryst_uncorrected_norm,1.029553623367444,0.6336890313031676,1.0311030074059246,0.6346430171480935,0,1
12,nihtbx_pattern_uncorrected_norm,0.9723181865805144,0.8750472057333367,0.9706393044122799,0.8735357426566253,0,4
13,nihtbx_picture_uncorrected_norm,0.9171376163430744,0.8413779852006605,0.954413042152472,0.8755582591072858,0,8
14,nihtbx_list_uncorrected_norm,1.0488904795711569,0.8305553622585569,1.0085080759920437,0.7985794885908727,0,3
15,nihtbx_flanker_uncorrected_norm,1.0478273243594876,0.8621686411629303,1.0129612479045738,0.8334802607711169,0,5
16,nihtbx_picvocab_uncorrected_norm,1.1179171853107486,0.7223637308284128,1.0433275331202463,0.6741659929506105,0,0
17,nihtbx_cardsort_uncorrected_norm,0.9341886595213671,0.8029597017457716,0.9752809083204064,0.8382798035303243,0,8
18,nihtbx_totalcomp_uncorrected_norm,0.9985533348553843,0.6179521253721727,0.9955638338796037,0.6161023545398819,0,0
19,nihtbx_reading_uncorrected_norm,0.9645200535428343,0.7088377733436749,0.9969313341298038,0.7326573661272768,0,9
