,name,best_loss_test,best_acc_test,best_loss_val,best_acc_val,best_acc_epochs,best_loss_epochs
0,race.ethnicity,0.2586609326523719,0.5316253002401922,0.23238713040745096,0.5740592473979184,1,1
1,married,0.1626318999535566,0.7077662129703763,0.1706864148545399,0.7013610888710968,1,1
2,high.educ_group,0.05593644837745196,0.8742994395516414,0.052581909277421936,0.8823058446757406,1,1
3,income_group,0.2680296825350906,0.29383506805444354,0.2551396830354909,0.33146517213771015,0,0
4,female,0.07936228743737177,0.6909527622097679,0.07714419216036893,0.7013610888710968,1,0
5,BMI_norm,0.7814814351481185,13.739696444655724,0.7815937320168634,13.741677717173738,0,1
6,age_norm,0.9995475872885808,55.91209217373899,1.0166780885646016,56.87030249199359,0,0
7,vol_norm,1.0120591590459869,1.0155029296875,1.0059414719275421,1.0093645228682946,0,1
8,weight_norm,0.40789103450729336,221.85548438751002,0.3803354451139036,206.86764411529222,0,0
9,height_norm,0.81650158994383,8.115919297938351,0.7889785949853633,7.842349660978783,0,1
10,nihtbx_fluidcomp_uncorrected_norm,1.441338520034778,1.08109378127502,1.4793614188225581,1.109612396948809,0,1
11,nihtbx_cryst_uncorrected_norm,1.167227238822308,0.7184270365511158,1.1757767542158728,0.7236892541376851,0,0
12,nihtbx_pattern_uncorrected_norm,1.0318097251238492,0.9285863260921237,1.0158768616455665,0.9142479022280324,0,0
13,nihtbx_picture_uncorrected_norm,1.0977430381805444,1.007045968806295,1.117697282826261,1.02535192216273,0,1
14,nihtbx_list_uncorrected_norm,1.4542280308621898,1.1515195554881406,1.326229440583717,1.0501640570268715,0,0
15,nihtbx_flanker_uncorrected_norm,1.08882848466273,0.8959049075197658,1.056025288981185,0.8689137833704463,0,1
16,nihtbx_picvocab_uncorrected_norm,1.6506654542383907,1.0666096353645416,1.5239301792996898,0.9847166795936749,0,1
17,nihtbx_cardsort_uncorrected_norm,1.0782306509269917,0.92676778141263,1.1646279914556645,1.0010285572207767,0,1
18,nihtbx_totalcomp_uncorrected_norm,1.3979231236551741,0.8651013584304944,1.4174940538368195,0.8772130008694455,0,1
19,nihtbx_reading_uncorrected_norm,1.1802611034139812,0.867388832941353,1.223908228145016,0.8994653730797137,0,1
