,name,best_loss_test,best_acc_test,best_loss_val,best_acc_val,best_acc_epochs,best_loss_epochs
0,married,0.13216821015406074,0.6981585268214572,0.1292666213048564,0.7117694155324259,2,2
1,income_group,0.24552794090741342,0.3034427542033627,0.23722618231303794,0.33706965572457964,2,2
2,high.educ_group,0.061036707784196106,0.8742994395516414,0.05725199666569193,0.8831064851881505,2,2
3,female,0.06636967899514924,0.7534027221777422,0.06733656578583179,0.7510008006405124,2,2
4,race.ethnicity,0.1470121653963796,0.5468374699759808,0.14195475032369645,0.5988791032826261,2,2
5,BMI_norm,0.493514635927492,8.676785960018014,0.4995743176572508,8.783325097578063,0,1
6,age_norm,1.2257892251301041,68.56742894315452,1.304866451755154,72.9908364191353,0,0
7,vol_norm,0.7289184374843625,0.731398399969976,0.7518125340115843,0.7543704885783626,0,2
8,weight_norm,0.4552066457853783,247.59067253803042,0.4796246176628803,260.8718975180144,0,2
9,height_norm,0.9341533773894115,9.285368138260608,0.8954789808409227,8.900947320356286,0,2
10,nihtbx_fluidcomp_uncorrected_norm,1.0363004270603984,0.7772898494576912,1.0104506456727882,0.757900705329889,0,2
11,nihtbx_cryst_uncorrected_norm,1.1983604461694355,0.7375895345182396,1.2028859415657527,0.740375112590072,0,1
12,nihtbx_pattern_uncorrected_norm,0.9943190880829663,0.8948474209054744,1.0026306201210968,0.9023264510045537,0,2
13,nihtbx_picture_uncorrected_norm,0.9624602025370296,0.8829408253165032,1.0051954649657227,0.9221449425165132,0,2
14,nihtbx_list_uncorrected_norm,1.1374471647630604,0.9006782574497098,1.0460436708741994,0.8283014106597778,0,2
15,nihtbx_flanker_uncorrected_norm,1.109502738909878,0.9129166614541633,1.067302670261209,0.8781928863403222,0,2
16,nihtbx_picvocab_uncorrected_norm,1.151626965635008,0.7441460981285029,1.0827366971702361,0.6996311404592424,0,0
17,nihtbx_cardsort_uncorrected_norm,0.9926194862139712,0.8531826437712671,1.0803966415319757,0.9286297201823959,0,2
18,nihtbx_totalcomp_uncorrected_norm,1.0800030649519616,0.6683570000531676,1.073980277972378,0.6646299950116343,0,2
19,nihtbx_reading_uncorrected_norm,0.9963840212795236,0.7322550423151021,1.0313500800640512,0.7579515272374149,0,0
