,name,best_loss_test,best_acc_test,best_loss_val,best_acc_val,best_acc_epochs,best_loss_epochs
0,high.educ_group,0.05274607259049427,0.8742994395516414,0.04589437235823815,0.8831064851881505,9,10
1,race.ethnicity,0.12678281052576437,0.6429143314651722,0.112707280081878,0.6917534027221778,13,13
2,married,0.11885250387810248,0.7125700560448359,0.11495055419335469,0.7189751801441153,8,6
3,female,0.058457111147902696,0.7854283426741393,0.05746450187493745,0.7990392313851081,14,14
4,income_group,0.2376967247626226,0.3058446757405925,0.22850108700241442,0.3490792634107286,11,11
5,BMI_norm,0.2479660974873649,4.359641228607886,0.2266519514439677,3.9849051115892715,0,12
6,age_norm,0.8877648994195356,49.65924927441954,0.8912725883832066,49.855456239991994,0,11
7,vol_norm,0.13655473939698634,0.13701932004588047,0.13930442449662855,0.13977843651874625,0,15
8,weight_norm,0.21151999724779824,115.04751301040832,0.21500598916633307,116.94357986389112,0,9
9,height_norm,0.6574586817891813,6.535055778998198,0.6397191483655674,6.358728779898919,0,10
10,nihtbx_fluidcomp_uncorrected_norm,1.0184678993194556,0.7639143052723428,1.0308128338608387,0.7731735681513962,0,8
11,nihtbx_cryst_uncorrected_norm,1.0596087221339572,0.6521882545098578,1.0380730365542434,0.6389328259482586,0,10
12,nihtbx_pattern_uncorrected_norm,0.993947110813651,0.8945118008469275,0.9904305280161629,0.8913468665557446,0,4
13,nihtbx_picture_uncorrected_norm,0.9333013285628503,0.8561908120246197,0.9883170208041433,0.9066608755754604,0,4
14,nihtbx_list_uncorrected_norm,1.1073074279736288,0.8768124851443655,1.023592409083517,0.8105236630710818,0,4
15,nihtbx_flanker_uncorrected_norm,1.060265595288731,0.8724030982598578,1.046073284408777,0.8607253967236289,0,8
16,nihtbx_picvocab_uncorrected_norm,1.1379484446932546,0.7353069955964772,1.062744824766063,0.6867131400432847,0,4
17,nihtbx_cardsort_uncorrected_norm,0.9656676513085468,0.8300173341798439,0.9873185657901321,0.8486266552304343,0,0
18,nihtbx_totalcomp_uncorrected_norm,1.0377467990017013,0.6422069784734037,1.0562269151258508,0.6536436668866343,0,8
19,nihtbx_reading_uncorrected_norm,1.0123705409640211,0.7440038945218675,1.0407787167233786,0.7648811920630254,0,9
