,name,best_loss_test,best_acc_test,best_loss_val,best_acc_val,best_acc_epochs,best_loss_epochs
0,income_group,0.7464454473735238,0.13530824659727783,0.7614428456827962,0.10488390712570056,0,0
1,female,0.9501163430744596,0.5340272217774219,0.9872177038505805,0.5156124899919936,0,0
2,married,0.3387871674292559,0.7077662129703763,0.3643189942579063,0.7013610888710968,0,0
3,race.ethnicity,0.6384273434372498,0.5156124899919936,0.5824007839083767,0.5412329863891113,0,0
4,high.educ_group,0.14561656649538382,0.8742994395516414,0.1361590859601744,0.8831064851881505,0,0
5,BMI_norm,4.959607529773819,87.19786454163331,4.909330589471577,86.31396367093674,0,0
6,age_norm,1.739958959354984,97.32875050040032,1.5331838713158026,85.7623098478783,0,0
7,vol_norm,546.6674339471577,548.527271817454,545.5832165732586,547.4397518014412,0,0
8,weight_norm,32.53252289331465,17694.722177742195,32.50862877802242,17681.70696557246,0,0
9,height_norm,128.99859887910327,1282.2292834267414,128.73482536028823,1279.6076861489191,0,0
10,nihtbx_fluidcomp_uncorrected_norm,6.148900761233987,4.612057223904123,6.023361267138711,4.517895566453163,0,0
11,nihtbx_cryst_uncorrected_norm,5.466293738115493,3.364497457340873,5.483579050740593,3.37513643727482,0,0
12,nihtbx_pattern_uncorrected_norm,19.223979183346678,17.300796887510007,18.992071782425942,17.092093987690152,0,0
13,nihtbx_picture_uncorrected_norm,8.766919003953163,8.042586412880304,8.902834767814252,8.167270535178142,0,0
14,nihtbx_list_uncorrected_norm,1.2728876460543435,1.0079259696819955,1.1832674147130204,0.9369612877802241,0,0
15,nihtbx_flanker_uncorrected_norm,1.264035056169936,1.0400672100180144,1.2268151435210668,1.0094425149494595,0,0
16,nihtbx_picvocab_uncorrected_norm,13.613837945356286,8.796843724979984,13.688227144215372,8.844916558246597,0,0
17,nihtbx_cardsort_uncorrected_norm,2.2521235738590875,1.935759936073859,2.310713023543835,1.9861189733036428,0,0
18,nihtbx_totalcomp_uncorrected_norm,6.895691553242594,4.267381874249399,6.80970792258807,4.214171337069656,0,0
19,nihtbx_reading_uncorrected_norm,3.3012202730934748,2.4261080739591674,3.2915910853682946,2.4190317097427942,0,0
